Event_id,borough_id,crime_level,crime_level_weight
287808124,1,FELONY,3
287808164,2,FELONY,3
287809907,1,MISDEMEANOR,2
287809916,1,MISDEMEANOR,2
287809957,4,MISDEMEANOR,2
287811739,3,FELONY,3
287811740,3,FELONY,3
287811750,1,MISDEMEANOR,2
287811803,4,MISDEMEANOR,2
287811816,5,VIOLATION,1
287813307,3,VIOLATION,1
287813312,1,MISDEMEANOR,2
287813339,2,MISDEMEANOR,2
287813360,4,MISDEMEANOR,2
287813368,4,MISDEMEANOR,2
287813521,3,FELONY,3
287813524,3,MISDEMEANOR,2
287813538,1,MISDEMEANOR,2
287813545,1,VIOLATION,1
287813565,2,MISDEMEANOR,2
287813567,2,FELONY,3
287813568,2,MISDEMEANOR,2
287813585,4,MISDEMEANOR,2
287813850,1,VIOLATION,1
287813852,1,MISDEMEANOR,2
287813900,4,MISDEMEANOR,2
287814178,1,MISDEMEANOR,2
287814194,2,MISDEMEANOR,2
287814200,2,MISDEMEANOR,2
287814212,4,MISDEMEANOR,2
287815463,3,FELONY,3
287815524,4,MISDEMEANOR,2
287820306,1,VIOLATION,1
287820307,1,FELONY,3
287820326,2,MISDEMEANOR,2
287820771,2,VIOLATION,1
287820773,2,VIOLATION,1
287820796,4,VIOLATION,1
287820797,4,VIOLATION,1
287821129,2,FELONY,3
287821150,4,FELONY,3
287821151,4,FELONY,3
287823148,1,FELONY,3
287823149,1,FELONY,3
287823175,4,FELONY,3
287823181,4,MISDEMEANOR,2
287823868,2,MISDEMEANOR,2
287823884,4,MISDEMEANOR,2
287823885,4,MISDEMEANOR,2
287823886,4,MISDEMEANOR,2
287826285,1,FELONY,3
287826314,4,VIOLATION,1
287827598,1,MISDEMEANOR,2
287827616,2,FELONY,3
287827636,4,FELONY,3
287827646,4,MISDEMEANOR,2
287829679,1,FELONY,3
287829680,1,MISDEMEANOR,2
287829701,2,VIOLATION,1
287830839,3,MISDEMEANOR,2
287830845,3,MISDEMEANOR,2
287830849,3,MISDEMEANOR,2
287830870,2,VIOLATION,1
287830872,2,VIOLATION,1
287830873,2,FELONY,3
287830874,2,MISDEMEANOR,2
287830879,2,VIOLATION,1
287830880,2,MISDEMEANOR,2
287830907,5,FELONY,3
287832117,3,MISDEMEANOR,2
287832143,2,FELONY,3
287832145,2,MISDEMEANOR,2
287833364,3,MISDEMEANOR,2
287833365,3,FELONY,3
287833378,1,MISDEMEANOR,2
287833399,2,MISDEMEANOR,2
287833401,2,VIOLATION,1
287833402,2,FELONY,3
287835053,3,MISDEMEANOR,2
287835060,3,FELONY,3
287835088,2,FELONY,3
287835093,2,MISDEMEANOR,2
287835094,2,MISDEMEANOR,2
287835095,2,FELONY,3
287835096,2,MISDEMEANOR,2
287835097,2,MISDEMEANOR,2
287835115,4,FELONY,3
287837025,3,VIOLATION,1
287837040,3,MISDEMEANOR,2
287837060,1,FELONY,3
287837073,2,FELONY,3
287837076,2,MISDEMEANOR,2
287839110,1,MISDEMEANOR,2
287839125,2,FELONY,3
287839129,2,FELONY,3
287841156,3,FELONY,3
287841166,1,FELONY,3
287841171,1,FELONY,3
287841184,2,FELONY,3
287843683,3,MISDEMEANOR,2
287843698,1,FELONY,3
287843714,2,MISDEMEANOR,2
287843716,2,FELONY,3
287843739,4,MISDEMEANOR,2
287843748,4,FELONY,3
287843750,4,VIOLATION,1
287845147,3,VIOLATION,1
287845181,2,FELONY,3
287845182,2,MISDEMEANOR,2
287845206,4,MISDEMEANOR,2
287845213,4,FELONY,3
287846762,1,MISDEMEANOR,2
287846771,1,VIOLATION,1
287846786,2,FELONY,3
287846787,2,MISDEMEANOR,2
287848338,3,FELONY,3
287848341,3,MISDEMEANOR,2
287848357,1,FELONY,3
287848361,1,VIOLATION,1
287848366,2,MISDEMEANOR,2
287848378,2,MISDEMEANOR,2
287848381,2,MISDEMEANOR,2
287848395,4,MISDEMEANOR,2
287849885,3,FELONY,3
287849888,3,MISDEMEANOR,2
287849893,3,FELONY,3
287849910,1,FELONY,3
287849927,2,FELONY,3
287849928,2,FELONY,3
287849929,2,VIOLATION,1
287849937,2,MISDEMEANOR,2
287849952,4,VIOLATION,1
287850221,1,FELONY,3
287850222,1,MISDEMEANOR,2
287850223,1,VIOLATION,1
287850236,2,VIOLATION,1
287850243,2,VIOLATION,1
287850244,2,FELONY,3
287850245,2,VIOLATION,1
287850270,4,VIOLATION,1
287850530,1,FELONY,3
287850542,2,MISDEMEANOR,2
287850545,2,VIOLATION,1
287850546,2,FELONY,3
287850547,2,VIOLATION,1
287851892,3,MISDEMEANOR,2
287851902,1,MISDEMEANOR,2
287851912,1,FELONY,3
287851916,1,MISDEMEANOR,2
287851931,2,VIOLATION,1
287851935,2,FELONY,3
287851958,4,VIOLATION,1
287853043,3,MISDEMEANOR,2
287853060,1,MISDEMEANOR,2
287853061,1,FELONY,3
287853068,2,FELONY,3
287853100,4,MISDEMEANOR,2
287853102,4,MISDEMEANOR,2
287853109,4,FELONY,3
287853116,2,FELONY,3
287857863,3,MISDEMEANOR,2
287857888,1,VIOLATION,1
287857889,1,VIOLATION,1
287857893,2,MISDEMEANOR,2
287858406,1,MISDEMEANOR,2
287858413,2,MISDEMEANOR,2
287858784,2,VIOLATION,1
287858786,2,VIOLATION,1
287858815,4,MISDEMEANOR,2
287860713,2,VIOLATION,1
287860720,4,FELONY,3
287861834,1,VIOLATION,1
287861850,2,FELONY,3
287861872,4,MISDEMEANOR,2
287861873,5,MISDEMEANOR,2
287879901,3,VIOLATION,1
287879907,3,MISDEMEANOR,2
287879908,3,MISDEMEANOR,2
287879911,3,MISDEMEANOR,2
287879912,3,MISDEMEANOR,2
287879928,3,FELONY,3
287879960,3,VIOLATION,1
287879962,3,VIOLATION,1
287879965,3,MISDEMEANOR,2
287879969,3,MISDEMEANOR,2
287879972,3,MISDEMEANOR,2
287879984,3,FELONY,3
287879985,3,MISDEMEANOR,2
287880070,1,FELONY,3
287880073,1,MISDEMEANOR,2
287880118,1,VIOLATION,1
287880121,1,FELONY,3
287880122,1,MISDEMEANOR,2
287880136,1,FELONY,3
287880139,1,VIOLATION,1
287880141,1,VIOLATION,1
287880229,2,MISDEMEANOR,2
287880230,2,MISDEMEANOR,2
287880234,2,MISDEMEANOR,2
287880247,2,FELONY,3
287880248,2,FELONY,3
287880249,2,MISDEMEANOR,2
287880250,2,MISDEMEANOR,2
287880286,2,MISDEMEANOR,2
287880287,2,VIOLATION,1
287880288,2,FELONY,3
287880289,2,MISDEMEANOR,2
287880331,2,FELONY,3
287880483,4,MISDEMEANOR,2
287880484,4,MISDEMEANOR,2
287880487,4,MISDEMEANOR,2
287880488,4,FELONY,3
287880539,4,MISDEMEANOR,2
287880540,4,MISDEMEANOR,2
287880541,4,VIOLATION,1
287880542,4,FELONY,3
287880544,4,VIOLATION,1
287880546,4,FELONY,3
287880550,4,MISDEMEANOR,2
287880552,4,MISDEMEANOR,2
287880553,4,MISDEMEANOR,2
287880554,4,FELONY,3
287880555,4,FELONY,3
287880556,4,FELONY,3
287880557,4,FELONY,3
287880558,4,MISDEMEANOR,2
287880584,5,VIOLATION,1
287883639,3,MISDEMEANOR,2
287883658,1,MISDEMEANOR,2
287883697,4,MISDEMEANOR,2
287883700,4,FELONY,3
287883701,4,FELONY,3
287887692,3,FELONY,3
287887715,1,MISDEMEANOR,2
287887736,2,MISDEMEANOR,2
287887740,2,FELONY,3
287887749,2,FELONY,3
287890669,3,MISDEMEANOR,2
287890697,1,FELONY,3
287890699,1,MISDEMEANOR,2
287890716,2,MISDEMEANOR,2
287890756,4,MISDEMEANOR,2
287894564,3,FELONY,3
287894571,3,FELONY,3
287894572,3,FELONY,3
287894582,1,MISDEMEANOR,2
287894585,1,MISDEMEANOR,2
287894605,2,MISDEMEANOR,2
287894606,2,MISDEMEANOR,2
287894632,4,FELONY,3
287894644,4,VIOLATION,1
287896571,3,VIOLATION,1
287896589,1,FELONY,3
287896590,1,MISDEMEANOR,2
287896608,2,VIOLATION,1
287896609,2,MISDEMEANOR,2
287896610,2,VIOLATION,1
287896612,2,MISDEMEANOR,2
287896613,2,FELONY,3
287896614,2,VIOLATION,1
287896641,4,FELONY,3
287896642,4,FELONY,3
287896650,4,MISDEMEANOR,2
287896651,4,MISDEMEANOR,2
287898356,1,FELONY,3
287898357,1,FELONY,3
287898384,2,MISDEMEANOR,2
287898386,2,MISDEMEANOR,2
287898387,2,VIOLATION,1
287898393,2,FELONY,3
287898419,4,MISDEMEANOR,2
287898426,4,FELONY,3
287898427,4,FELONY,3
287900335,3,MISDEMEANOR,2
287900336,3,MISDEMEANOR,2
287900346,1,MISDEMEANOR,2
287900371,2,MISDEMEANOR,2
287900372,2,FELONY,3
287900374,2,FELONY,3
287900378,2,FELONY,3
287900421,5,MISDEMEANOR,2
287900429,5,VIOLATION,1
287902162,1,FELONY,3
287902166,1,MISDEMEANOR,2
287902192,2,FELONY,3
287902193,2,MISDEMEANOR,2
287902194,2,MISDEMEANOR,2
287902200,2,FELONY,3
287902233,4,MISDEMEANOR,2
287902444,1,MISDEMEANOR,2
287902452,1,MISDEMEANOR,2
287902479,2,MISDEMEANOR,2
287902480,2,FELONY,3
287902481,2,FELONY,3
287902486,2,MISDEMEANOR,2
287902488,2,VIOLATION,1
287902489,2,MISDEMEANOR,2
287902490,2,MISDEMEANOR,2
287902723,3,VIOLATION,1
287902743,1,MISDEMEANOR,2
287902744,1,MISDEMEANOR,2
287902760,2,FELONY,3
287902762,2,MISDEMEANOR,2
287902765,2,MISDEMEANOR,2
287902766,2,MISDEMEANOR,2
287905466,3,MISDEMEANOR,2
287905470,3,MISDEMEANOR,2
287905487,1,MISDEMEANOR,2
287905488,1,FELONY,3
287905493,1,FELONY,3
287905499,2,FELONY,3
287905507,2,VIOLATION,1
287905541,4,FELONY,3
287905553,5,VIOLATION,1
287906360,3,FELONY,3
287906376,1,FELONY,3
287906385,2,MISDEMEANOR,2
287906386,2,VIOLATION,1
287906395,2,MISDEMEANOR,2
287906427,5,FELONY,3
287906509,2,MISDEMEANOR,2
287906510,2,VIOLATION,1
287906534,4,VIOLATION,1
287906535,4,FELONY,3
287913616,1,MISDEMEANOR,2
287913628,2,MISDEMEANOR,2
287913644,4,VIOLATION,1
287914075,1,VIOLATION,1
287914111,4,VIOLATION,1
287917151,2,VIOLATION,1
287917152,2,MISDEMEANOR,2
287917156,2,MISDEMEANOR,2
287917161,2,MISDEMEANOR,2
287917170,4,VIOLATION,1
287918803,3,MISDEMEANOR,2
287918805,3,MISDEMEANOR,2
287918825,2,FELONY,3
287918849,5,FELONY,3
287921790,3,MISDEMEANOR,2
287921816,1,MISDEMEANOR,2
287921833,2,MISDEMEANOR,2
287921837,2,MISDEMEANOR,2
287921871,4,MISDEMEANOR,2
287924109,1,MISDEMEANOR,2
287924110,1,MISDEMEANOR,2
287924121,1,VIOLATION,1
287924135,2,FELONY,3
287924141,2,MISDEMEANOR,2
287924170,4,MISDEMEANOR,2
287924186,4,FELONY,3
287924189,5,VIOLATION,1
287928033,3,MISDEMEANOR,2
287928034,3,MISDEMEANOR,2
287928048,1,FELONY,3
287928049,1,MISDEMEANOR,2
287928056,1,MISDEMEANOR,2
287928059,1,VIOLATION,1
287928061,1,MISDEMEANOR,2
287928080,2,FELONY,3
287928127,4,FELONY,3
287928136,4,MISDEMEANOR,2
287928137,4,MISDEMEANOR,2
287928141,5,VIOLATION,1
287931401,3,MISDEMEANOR,2
287931430,1,FELONY,3
287931454,2,MISDEMEANOR,2
287931459,2,VIOLATION,1
287931460,2,FELONY,3
287931504,4,FELONY,3
287931505,4,FELONY,3
287931512,5,MISDEMEANOR,2
287931513,5,FELONY,3
287934278,3,FELONY,3
287934366,4,FELONY,3
287934373,4,FELONY,3
287934382,4,FELONY,3
287937617,3,FELONY,3
287937631,1,MISDEMEANOR,2
287937670,2,FELONY,3
287937714,4,VIOLATION,1
287937715,4,FELONY,3
287937716,4,VIOLATION,1
287941339,2,VIOLATION,1
287941340,2,VIOLATION,1
287941348,2,VIOLATION,1
287941350,2,MISDEMEANOR,2
287941379,4,MISDEMEANOR,2
287941393,4,FELONY,3
287941394,4,MISDEMEANOR,2
287941395,4,MISDEMEANOR,2
287941406,5,MISDEMEANOR,2
287945063,3,MISDEMEANOR,2
287945107,2,MISDEMEANOR,2
287945121,2,FELONY,3
287945146,4,MISDEMEANOR,2
287945148,4,VIOLATION,1
287949307,1,MISDEMEANOR,2
287949344,2,MISDEMEANOR,2
287949347,2,MISDEMEANOR,2
287949387,4,FELONY,3
287949400,4,MISDEMEANOR,2
287949409,5,MISDEMEANOR,2
287954296,1,MISDEMEANOR,2
287954297,1,MISDEMEANOR,2
287954303,1,FELONY,3
287954320,2,FELONY,3
287954324,2,MISDEMEANOR,2
287954326,2,MISDEMEANOR,2
287954327,2,MISDEMEANOR,2
287954367,4,MISDEMEANOR,2
287954370,5,FELONY,3
287959390,3,FELONY,3
287959401,1,FELONY,3
287959409,1,FELONY,3
287959410,1,FELONY,3
287959434,2,FELONY,3
287959441,2,MISDEMEANOR,2
287959447,2,FELONY,3
287959471,4,MISDEMEANOR,2
287959484,4,MISDEMEANOR,2
287963066,3,MISDEMEANOR,2
287963126,2,FELONY,3
287963127,2,MISDEMEANOR,2
287963129,2,FELONY,3
287963130,2,MISDEMEANOR,2
287963131,2,MISDEMEANOR,2
287963167,4,FELONY,3
287963171,4,FELONY,3
287963173,4,MISDEMEANOR,2
287966638,3,MISDEMEANOR,2
287966643,3,FELONY,3
287966645,3,FELONY,3
287966672,1,FELONY,3
287966689,2,FELONY,3
287966692,2,MISDEMEANOR,2
287966701,2,MISDEMEANOR,2
287966712,2,FELONY,3
287966736,4,MISDEMEANOR,2
287966744,4,MISDEMEANOR,2
287966746,4,FELONY,3
287969738,3,MISDEMEANOR,2
287969740,3,MISDEMEANOR,2
287969752,1,MISDEMEANOR,2
287969762,1,FELONY,3
287969816,4,VIOLATION,1
287972584,1,VIOLATION,1
287972587,1,MISDEMEANOR,2
287972588,1,FELONY,3
287972595,1,MISDEMEANOR,2
287972608,2,MISDEMEANOR,2
287972609,2,FELONY,3
287972613,2,MISDEMEANOR,2
287972619,2,FELONY,3
287972669,4,FELONY,3
287972683,5,MISDEMEANOR,2
287973154,3,FELONY,3
287973195,2,MISDEMEANOR,2
287973223,4,FELONY,3
287973228,5,VIOLATION,1
287973371,1,MISDEMEANOR,2
287973376,1,MISDEMEANOR,2
287973392,2,MISDEMEANOR,2
287973400,2,MISDEMEANOR,2
287974009,2,FELONY,3
287974013,2,MISDEMEANOR,2
287974014,2,VIOLATION,1
287974015,2,MISDEMEANOR,2
287974049,4,FELONY,3
287974050,4,VIOLATION,1
287974052,4,FELONY,3
287974053,4,MISDEMEANOR,2
287975527,1,MISDEMEANOR,2
287975538,2,FELONY,3
287975560,4,MISDEMEANOR,2
287975568,5,MISDEMEANOR,2
287984225,2,FELONY,3
287984248,4,MISDEMEANOR,2
287984252,5,MISDEMEANOR,2
287984254,5,MISDEMEANOR,2
287984671,1,FELONY,3
287984675,1,FELONY,3
287984681,2,MISDEMEANOR,2
287984947,2,VIOLATION,1
287986970,3,VIOLATION,1
287986972,1,VIOLATION,1
287986973,1,MISDEMEANOR,2
287986985,2,FELONY,3
287986997,4,MISDEMEANOR,2
287987374,4,FELONY,3
287987380,5,FELONY,3
287992837,3,MISDEMEANOR,2
287992906,4,MISDEMEANOR,2
287992908,4,FELONY,3
287995161,3,VIOLATION,1
287995162,3,FELONY,3
287995169,3,FELONY,3
287995170,3,MISDEMEANOR,2
287995195,2,MISDEMEANOR,2
287995199,2,MISDEMEANOR,2
287998947,3,MISDEMEANOR,2
287998955,1,MISDEMEANOR,2
287998962,1,FELONY,3
287998978,2,FELONY,3
287998983,2,FELONY,3
288001178,3,VIOLATION,1
288001190,3,MISDEMEANOR,2
288001206,1,MISDEMEANOR,2
288001248,2,FELONY,3
288001298,4,MISDEMEANOR,2
288001311,4,VIOLATION,1
288001318,5,MISDEMEANOR,2
288004142,3,FELONY,3
288004160,1,FELONY,3
288004184,2,MISDEMEANOR,2
288007137,1,MISDEMEANOR,2
288007201,4,MISDEMEANOR,2
288007208,4,VIOLATION,1
288007209,4,VIOLATION,1
288010926,3,FELONY,3
288010958,1,MISDEMEANOR,2
288010992,2,MISDEMEANOR,2
288010993,2,MISDEMEANOR,2
288010999,2,MISDEMEANOR,2
288011000,2,MISDEMEANOR,2
288015039,3,FELONY,3
288015042,3,FELONY,3
288015059,1,FELONY,3
288015061,1,FELONY,3
288015092,2,MISDEMEANOR,2
288015093,2,FELONY,3
288015094,2,FELONY,3
288015095,2,FELONY,3
288019690,1,MISDEMEANOR,2
288019723,2,VIOLATION,1
288019731,2,VIOLATION,1
288019732,2,FELONY,3
288019733,2,MISDEMEANOR,2
288019736,2,MISDEMEANOR,2
288019777,5,MISDEMEANOR,2
288024381,3,FELONY,3
288024382,3,FELONY,3
288024388,3,VIOLATION,1
288024445,2,MISDEMEANOR,2
288024472,4,MISDEMEANOR,2
288024501,4,MISDEMEANOR,2
288029746,3,MISDEMEANOR,2
288029759,1,MISDEMEANOR,2
288029772,1,FELONY,3
288029789,2,FELONY,3
288029790,2,MISDEMEANOR,2
288029828,5,MISDEMEANOR,2
288032806,3,MISDEMEANOR,2
288032823,1,FELONY,3
288032854,2,FELONY,3
288032886,4,MISDEMEANOR,2
288032889,4,VIOLATION,1
288032900,4,FELONY,3
288035641,3,MISDEMEANOR,2
288035696,2,MISDEMEANOR,2
288035700,2,MISDEMEANOR,2
288035701,2,MISDEMEANOR,2
288035702,2,MISDEMEANOR,2
288035705,2,MISDEMEANOR,2
288035749,4,VIOLATION,1
288038262,1,FELONY,3
288038268,1,VIOLATION,1
288038289,2,VIOLATION,1
288038291,2,MISDEMEANOR,2
288038293,2,FELONY,3
288038294,2,VIOLATION,1
288038302,2,FELONY,3
288038303,2,VIOLATION,1
288038311,2,VIOLATION,1
288041154,3,VIOLATION,1
288041161,3,FELONY,3
288041175,1,MISDEMEANOR,2
288041177,1,FELONY,3
288041179,1,FELONY,3
288041180,1,MISDEMEANOR,2
288041181,1,MISDEMEANOR,2
288041182,1,MISDEMEANOR,2
288041193,1,FELONY,3
288041206,2,VIOLATION,1
288041209,2,MISDEMEANOR,2
288041210,2,MISDEMEANOR,2
288041264,4,MISDEMEANOR,2
288041649,1,FELONY,3
288041658,1,VIOLATION,1
288041672,2,MISDEMEANOR,2
288041679,2,FELONY,3
288041680,2,FELONY,3
288041717,4,FELONY,3
288041718,4,FELONY,3
288041719,4,MISDEMEANOR,2
288041940,1,MISDEMEANOR,2
288041977,2,VIOLATION,1
288041980,2,VIOLATION,1
288041981,2,VIOLATION,1
288042005,4,MISDEMEANOR,2
288042014,4,FELONY,3
288042015,4,VIOLATION,1
288042682,1,FELONY,3
288042693,2,VIOLATION,1
288042695,2,VIOLATION,1
288042704,2,MISDEMEANOR,2
288042725,4,MISDEMEANOR,2
288042726,4,MISDEMEANOR,2
288042733,5,MISDEMEANOR,2
288044176,1,MISDEMEANOR,2
288052705,1,MISDEMEANOR,2
288052726,2,MISDEMEANOR,2
288052738,4,VIOLATION,1
288052739,4,VIOLATION,1
288052746,5,MISDEMEANOR,2
288053701,3,FELONY,3
288053733,4,VIOLATION,1
288056692,1,MISDEMEANOR,2
288056693,1,MISDEMEANOR,2
288056713,4,VIOLATION,1
288058049,3,MISDEMEANOR,2
288058071,2,MISDEMEANOR,2
288058098,4,MISDEMEANOR,2
288060800,3,VIOLATION,1
288060823,1,MISDEMEANOR,2
288060831,2,VIOLATION,1
288060836,2,MISDEMEANOR,2
288060882,4,FELONY,3
288062959,3,FELONY,3
288062960,3,MISDEMEANOR,2
288062961,3,MISDEMEANOR,2
288062962,3,FELONY,3
288063005,2,MISDEMEANOR,2
288063056,4,VIOLATION,1
288066385,3,FELONY,3
288066387,3,FELONY,3
288066410,1,VIOLATION,1
288066411,1,VIOLATION,1
288066440,2,MISDEMEANOR,2
288066441,2,MISDEMEANOR,2
288066442,2,VIOLATION,1
288066498,4,MISDEMEANOR,2
288066505,5,MISDEMEANOR,2
288069430,1,VIOLATION,1
288069452,2,MISDEMEANOR,2
288069461,2,VIOLATION,1
288069495,4,FELONY,3
288069510,4,MISDEMEANOR,2
288069511,4,MISDEMEANOR,2
288072473,3,MISDEMEANOR,2
288072476,3,MISDEMEANOR,2
288072509,1,MISDEMEANOR,2
288072525,2,MISDEMEANOR,2
288072526,2,MISDEMEANOR,2
288072527,2,FELONY,3
288072530,2,MISDEMEANOR,2
288075450,2,MISDEMEANOR,2
288075454,2,MISDEMEANOR,2
288075459,2,FELONY,3
288075460,2,FELONY,3
288079038,3,FELONY,3
288079044,3,MISDEMEANOR,2
288079064,1,FELONY,3
288079083,2,FELONY,3
288079103,2,VIOLATION,1
288079105,2,VIOLATION,1
288079128,4,FELONY,3
288079151,5,MISDEMEANOR,2
288082816,3,MISDEMEANOR,2
288082821,3,MISDEMEANOR,2
288082856,2,VIOLATION,1
288082872,2,FELONY,3
288082902,4,FELONY,3
288082903,4,FELONY,3
288086760,3,MISDEMEANOR,2
288086767,3,MISDEMEANOR,2
288086793,1,MISDEMEANOR,2
288086831,2,MISDEMEANOR,2
288086872,4,MISDEMEANOR,2
288086876,4,FELONY,3
288086883,5,FELONY,3
288090841,1,MISDEMEANOR,2
288090855,2,VIOLATION,1
288090857,2,FELONY,3
288090866,2,FELONY,3
288090871,2,MISDEMEANOR,2
288090872,2,MISDEMEANOR,2
288090911,4,FELONY,3
288090912,4,FELONY,3
288096135,3,MISDEMEANOR,2
288096150,1,MISDEMEANOR,2
288096159,1,MISDEMEANOR,2
288096160,1,FELONY,3
288096236,4,MISDEMEANOR,2
288098965,3,VIOLATION,1
288098977,3,MISDEMEANOR,2
288098991,1,MISDEMEANOR,2
288098999,1,MISDEMEANOR,2
288099000,1,MISDEMEANOR,2
288099001,1,MISDEMEANOR,2
288099034,2,MISDEMEANOR,2
288101702,3,MISDEMEANOR,2
288101711,1,VIOLATION,1
288101771,4,MISDEMEANOR,2
288101777,4,MISDEMEANOR,2
288101778,4,MISDEMEANOR,2
288101779,4,MISDEMEANOR,2
288104106,1,FELONY,3
288104143,2,MISDEMEANOR,2
288104148,2,MISDEMEANOR,2
288104168,4,MISDEMEANOR,2
288104182,4,MISDEMEANOR,2
288104183,4,MISDEMEANOR,2
288104184,4,FELONY,3
288104185,4,FELONY,3
288104186,4,MISDEMEANOR,2
288104187,4,VIOLATION,1
288104188,4,VIOLATION,1
288104194,5,FELONY,3
288106964,1,VIOLATION,1
288106966,1,MISDEMEANOR,2
288106967,1,VIOLATION,1
288106973,1,MISDEMEANOR,2
288106986,2,MISDEMEANOR,2
288106993,2,FELONY,3
288106997,2,FELONY,3
288107364,1,MISDEMEANOR,2
288107374,1,FELONY,3
288107377,1,FELONY,3
288107379,1,MISDEMEANOR,2
288107410,2,MISDEMEANOR,2
288107434,4,FELONY,3
288107439,4,FELONY,3
288107444,4,FELONY,3
288107709,3,FELONY,3
288107711,3,MISDEMEANOR,2
288107728,1,MISDEMEANOR,2
288107730,1,FELONY,3
288107777,4,FELONY,3
288107781,4,FELONY,3
288107788,4,FELONY,3
288109370,1,FELONY,3
288109401,2,MISDEMEANOR,2
288109402,2,MISDEMEANOR,2
288109431,4,VIOLATION,1
288109432,4,MISDEMEANOR,2
288110915,1,MISDEMEANOR,2
288118248,1,MISDEMEANOR,2
288118253,1,VIOLATION,1
288118268,2,MISDEMEANOR,2
288118276,4,MISDEMEANOR,2
288118760,2,FELONY,3
288118761,2,FELONY,3
288118768,2,FELONY,3
288118770,2,FELONY,3
288118779,5,MISDEMEANOR,2
288119121,1,MISDEMEANOR,2
288119153,4,MISDEMEANOR,2
288122266,3,VIOLATION,1
288122276,1,FELONY,3
288122296,4,FELONY,3
288123309,3,MISDEMEANOR,2
288123310,3,MISDEMEANOR,2
288123326,2,MISDEMEANOR,2
288123327,2,MISDEMEANOR,2
288123345,4,MISDEMEANOR,2
288123346,4,FELONY,3
288123352,4,FELONY,3
288123356,5,MISDEMEANOR,2
288126049,3,VIOLATION,1
288126065,1,FELONY,3
288126068,1,VIOLATION,1
288126075,1,MISDEMEANOR,2
288126086,2,MISDEMEANOR,2
288126087,2,VIOLATION,1
288126088,2,MISDEMEANOR,2
288127964,3,MISDEMEANOR,2
288127965,3,MISDEMEANOR,2
288127981,1,MISDEMEANOR,2
288127991,1,MISDEMEANOR,2
288128006,2,FELONY,3
288128007,2,VIOLATION,1
288128009,2,MISDEMEANOR,2
288128010,2,FELONY,3
288128012,2,FELONY,3
288128050,5,VIOLATION,1
288131114,1,MISDEMEANOR,2
288131129,1,MISDEMEANOR,2
288131130,1,MISDEMEANOR,2
288131140,2,MISDEMEANOR,2
288131142,2,MISDEMEANOR,2
288131149,2,MISDEMEANOR,2
288133748,1,VIOLATION,1
288133765,2,MISDEMEANOR,2
288135714,3,MISDEMEANOR,2
288135717,3,MISDEMEANOR,2
288135723,3,MISDEMEANOR,2
288135739,1,MISDEMEANOR,2
288135744,1,FELONY,3
288135759,2,MISDEMEANOR,2
288135768,2,FELONY,3
288137863,1,FELONY,3
288137869,1,FELONY,3
288137884,2,FELONY,3
288137894,2,MISDEMEANOR,2
288137914,2,VIOLATION,1
288137938,4,FELONY,3
288140058,1,FELONY,3
288140072,1,MISDEMEANOR,2
288140093,2,MISDEMEANOR,2
288140097,2,FELONY,3
288140102,2,FELONY,3
288140106,2,VIOLATION,1
288140126,4,MISDEMEANOR,2
288140127,4,MISDEMEANOR,2
288140139,5,MISDEMEANOR,2
288142490,3,FELONY,3
288142493,3,MISDEMEANOR,2
288142508,1,FELONY,3
288142512,1,FELONY,3
288142531,2,MISDEMEANOR,2
288142542,2,MISDEMEANOR,2
288142561,4,FELONY,3
288142562,4,MISDEMEANOR,2
288142563,4,VIOLATION,1
288142567,5,FELONY,3
288145416,3,FELONY,3
288145423,3,MISDEMEANOR,2
288145429,1,FELONY,3
288145430,1,MISDEMEANOR,2
288145455,2,MISDEMEANOR,2
288145456,2,MISDEMEANOR,2
288145460,2,MISDEMEANOR,2
288145462,2,MISDEMEANOR,2
288145487,4,MISDEMEANOR,2
288145488,4,MISDEMEANOR,2
288145503,4,FELONY,3
288147910,2,VIOLATION,1
288147911,2,MISDEMEANOR,2
288147943,4,VIOLATION,1
288147944,4,MISDEMEANOR,2
288147946,4,MISDEMEANOR,2
288147956,4,MISDEMEANOR,2
288147959,4,FELONY,3
288147960,4,MISDEMEANOR,2
288151559,3,MISDEMEANOR,2
288151572,1,VIOLATION,1
288151594,2,FELONY,3
288151598,2,FELONY,3
288151599,2,MISDEMEANOR,2
288151600,2,MISDEMEANOR,2
288151607,2,MISDEMEANOR,2
288151638,4,MISDEMEANOR,2
288151654,4,FELONY,3
288153501,1,MISDEMEANOR,2
288153513,1,MISDEMEANOR,2
288153530,2,MISDEMEANOR,2
288153540,2,MISDEMEANOR,2
288153541,2,MISDEMEANOR,2
288153542,2,MISDEMEANOR,2
288153543,2,MISDEMEANOR,2
288153547,2,MISDEMEANOR,2
288153595,5,MISDEMEANOR,2
288155223,1,FELONY,3
288155249,2,FELONY,3
288155250,2,FELONY,3
288155257,2,FELONY,3
288155259,2,FELONY,3
288155289,4,FELONY,3
288155300,4,MISDEMEANOR,2
288155304,5,MISDEMEANOR,2
288156844,3,FELONY,3
288156856,1,FELONY,3
288156884,2,FELONY,3
288156885,2,FELONY,3
288156931,4,FELONY,3
288158735,3,MISDEMEANOR,2
288158736,3,MISDEMEANOR,2
288158748,1,FELONY,3
288158758,1,VIOLATION,1
288158785,2,MISDEMEANOR,2
288158809,4,MISDEMEANOR,2
288158810,4,VIOLATION,1
288158817,5,FELONY,3
